WigleWifi-1.4,appRelease=2.26,model=ONE A2003,release=7.1.2,device=OnePlus2,display=OnePlus2-userdebug 7.1.2 NJH47F 4f3634c820,board=MSM8994,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
5c:70:a3:49:72:b3,G5_3241,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:52:35,11,-81,31.80438612,34.81834807,82,3,WIFI
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:37,1,-82,31.80455899,34.8190686,80,3,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:37,0,-113,31.80455899,34.8190686,80,3,GSM
5c:70:a3:49:72:b3,G5_3241,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:52:39,11,-81,31.80471877,34.81982617,81,4,WIFI
00:18:25:17:18:30,Binyamin-6,[WPA2-PSK-CCMP][ESS],2017-11-26 15:52:40,1,-82,31.80478237,34.82020279,81,4,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:40,0,-113,31.80478237,34.82020279,81,4,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:45,0,-113,31.80508131,34.82195122,78,5,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:49,0,-113,31.80518753,34.82333176,78,3,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:53,0,-113,31.80528674,34.82465566,78,4,GSM
58:70:c6:fe:9a:60,YICarCam_fe9a60,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:52:55,5,-83,31.80530742,34.82528882,78,4,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:52:57,0,-113,31.80534032,34.82601096,76,4,GSM
58:70:c6:fe:9a:60,YICarCam_fe9a60,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:52:59,5,-83,31.80532581,34.82665739,77,5,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:01,0,-113,31.80527993,34.82725739,80,4,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:05,0,-113,31.80521849,34.82848549,82,5,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:09,0,-113,31.80510901,34.82965781,83,3,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:13,0,-113,31.80502572,34.83085921,82,3,GSM
00:18:25:17:14:f0,Binyamin-5,[WPA2-PSK-CCMP][ESS],2017-11-26 15:53:15,1,-78,31.8049977,34.83147367,83,3,WIFI
00:18:25:17:15:80,Binyamin-2,[WPA2-PSK-CCMP][ESS],2017-11-26 15:53:17,1,-74,31.80497997,34.83205813,85,4,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:17,0,-113,31.80497997,34.83205813,85,4,GSM
00:18:25:17:14:f0,Binyamin-5,[WPA2-PSK-CCMP][ESS],2017-11-26 15:53:19,1,-79,31.80493152,34.83264629,85,3,WIFI
00:18:25:17:15:80,Binyamin-2,[WPA2-PSK-CCMP][ESS],2017-11-26 15:53:21,1,-74,31.80490257,34.83323178,88,4,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:21,0,-113,31.80490257,34.83323178,88,4,GSM
00:18:25:17:14:f0,Binyamin-5,[WPA2-PSK-CCMP][ESS],2017-11-26 15:53:23,1,-79,31.80484753,34.83379385,90,4,WIFI
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:53:25,0,-113,31.80479572,34.83439551,89,4,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:53:27,0,-113,31.80475086,34.8349479,91,4,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:53:31,0,-113,31.80461632,34.83599624,95,4,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:53:41,0,-113,31.80349675,34.83666344,94,9,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:53:47,0,-113,31.80358895,34.83536708,96,8,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:53:53,0,-113,31.80492301,34.83487324,95,6,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:53:57,0,-113,31.80593135,34.83485472,93,5,GSM
42501_14131_13885442,Partner,UNKNOWN;il,2017-11-26 15:54:01,0,-113,31.80696114,34.83484461,89,5,GSM
42501_14131_13885443,Partner,UNKNOWN;il,2017-11-26 15:54:05,0,-113,31.80799864,34.83509967,91,5,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:11,0,-113,31.80941259,34.83625814,87,6,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:17,0,-113,31.81090965,34.83762482,89,7,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:21,0,-113,31.8119141,34.83847523,84,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:23,1,-84,31.81241722,34.83891714,82,5,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:25,0,-113,31.81291504,34.83935245,81,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:27,1,-84,31.81343089,34.83978172,82,3,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:31,0,-113,31.81436901,34.84060141,83,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:33,1,-87,31.81481949,34.84097673,80,5,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:37,0,-113,31.81568498,34.84177275,83,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:43,1,-83,31.81695567,34.84296329,82,6,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:43,0,-113,31.81695567,34.84296329,82,6,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:49,1,-82,31.81837247,34.84414606,87,4,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:49,0,-113,31.81837247,34.84414606,87,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:51,1,-67,31.81886622,34.84459307,85,4,WIFI
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:53,1,-60,31.81933504,34.84502592,86,4,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:54:55,0,-113,31.81981286,34.84546811,87,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:54:59,1,-82,31.82077077,34.84635366,85,4,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:01,0,-113,31.82127229,34.84682174,85,4,GSM
54:25:ea:08:46:22,Orange-4622,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-26 15:55:03,1,-82,31.82177764,34.84724729,84,4,WIFI
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:07,0,-113,31.82274315,34.84810032,88,4,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:13,0,-113,31.82413741,34.84936859,87,6,GSM
42501_14131_2741763,Partner,UNKNOWN;il,2017-11-26 15:55:17,0,-113,31.82514792,34.85025291,86,5,GSM
42501_14131_2741763,Partner,UNKNOWN;il,2017-11-26 15:55:21,0,-113,31.82615042,34.85108118,85,6,GSM
42501_14131_2741763,Partner,UNKNOWN;il,2017-11-26 15:55:25,0,-113,31.82716483,34.85196251,85,4,GSM
42501_14131_2741763,Partner,UNKNOWN;il,2017-11-26 15:55:29,0,-113,31.82822402,34.85287531,85,4,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:31,0,-113,31.82877725,34.85331546,85,5,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:35,0,-113,31.82984066,34.85412964,85,5,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:39,0,-113,31.83093698,34.85493414,85,5,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:43,0,-113,31.83204345,34.8557599,87,6,GSM
42501_14131_8729602,Partner,UNKNOWN;il,2017-11-26 15:55:45,0,-113,31.83261704,34.85618367,85,4,GSM
42501_14131_8729602,Partner,UNKNOWN;il,2017-11-26 15:55:49,0,-113,31.83370948,34.85699381,84,4,GSM
42501_14131_8729602,Partner,UNKNOWN;il,2017-11-26 15:55:53,0,-113,31.83478957,34.85780071,86,5,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:55,0,-113,31.83531838,34.85822571,87,10,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:55:59,0,-113,31.83637676,34.85898992,86,10,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:56:05,0,-113,31.83770133,34.85992038,86,10,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:56:11,0,-113,31.83914308,34.86092576,89,10,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:56:17,0,-113,31.84066869,34.8621079,92,10,GSM
42501_14131_14138881,Partner,UNKNOWN;il,2017-11-26 15:56:19,0,-113,31.84123617,34.86252045,92,10,GSM
54:c9:df:cf:71:c8,Wecast-4bfeb2,[WPA2-PSK-CCMP][ESS],2017-11-26 15:56:21,11,-88,31.84182305,34.86296552,91,10,WIFI
42501_14131_14138881,Partner,UNKNOWN;il,2017-11-26 15:56:24,0,-113,31.84270399,34.86364661,90,10,GSM
54:c9:df:cf:71:c8,Wecast-4bfeb2,[WPA2-PSK-CCMP][ESS],2017-11-26 15:56:26,11,-88,31.84326224,34.86406007,89,10,WIFI
42501_14131_8729602,Partner,UNKNOWN;il,2017-11-26 15:56:27,0,-113,31.84353904,34.86428966,89,10,GSM
54:c9:df:cf:71:c8,Wecast-4bfeb2,[WPA2-PSK-CCMP][ESS],2017-11-26 15:56:30,11,-88,31.84434903,34.86487985,91,10,WIFI
42501_14131_8729602,Partner,UNKNOWN;il,2017-11-26 15:56:32,0,-113,31.84486405,34.86528394,92,11,GSM
42501_14131_8729602,Partner,UNKNOWN;il,2017-11-26 15:56:36,0,-113,31.84588088,34.86599126,93,10,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:56:38,0,-113,31.84636281,34.86635468,93,11,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:56:44,0,-113,31.84793523,34.86745566,99,13,GSM
42501_14131_13885441,Partner,UNKNOWN;il,2017-11-26 15:56:50,0,-113,31.8494317,34.86859876,103,10,GSM
42501_14131_8145922,Partner,UNKNOWN;il,2017-11-26 15:56:52,0,-113,31.84993575,34.8689579,104,9,GSM
42501_14131_8145922,Partner,UNKNOWN;il,2017-11-26 15:56:56,0,-113,31.85095028,34.86965804,107,10,GSM
50:9e:a7:e9:d9:5f,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:56:58,6,-66,31.85139193,34.86995386,106,9,WIFI
42501_14131_14138881,Partner,UNKNOWN;il,2017-11-26 15:56:58,0,-113,31.85139193,34.86995386,106,9,GSM
50:9e:a7:e9:d9:5f,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:57:04,6,-66,31.85267436,34.87076671,105,9,WIFI
42501_14131_14138881,Partner,UNKNOWN;il,2017-11-26 15:57:04,0,-113,31.85267436,34.87076671,105,9,GSM
42501_14131_8542723,Partner,UNKNOWN;il,2017-11-26 15:57:08,0,-113,31.85352502,34.87124437,105,9,GSM
ac:5f:3e:13:dc:30,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:57:12,1,-79,31.85438948,34.87163621,104,9,WIFI
42501_14131_8542723,Partner,UNKNOWN;il,2017-11-26 15:57:14,0,-113,31.85482745,34.87180887,104,9,GSM
ac:5f:3e:13:dc:30,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:57:18,1,-79,31.85575874,34.87212529,105,10,WIFI
42501_14131_8145922,Partner,UNKNOWN;il,2017-11-26 15:57:18,0,-113,31.85575874,34.87212529,105,10,GSM
42501_14131_8145922,Partner,UNKNOWN;il,2017-11-26 15:57:24,0,-113,31.85707201,34.87251753,108,10,GSM
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:26,0,-113,31.85754688,34.87260921,108,10,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:57:32,4,-82,31.8589356,34.87282866,107,10,WIFI
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:32,0,-113,31.8589356,34.87282866,107,10,GSM
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:38,0,-113,31.86044249,34.87302784,108,9,GSM
00:0c:43:32:77:03,Maya Tour,[ESS],2017-11-26 15:57:40,6,-80,31.86099258,34.87310374,107,9,WIFI
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:57:42,4,-87,31.861554,34.87320016,106,10,WIFI
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:42,0,-113,31.861554,34.87320016,106,10,GSM
00:0c:43:32:77:03,Maya Tour,[ESS],2017-11-26 15:57:44,6,-80,31.86213446,34.87330536,104,9,WIFI
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:57:46,4,-87,31.86273794,34.87343275,104,10,WIFI
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:46,0,-113,31.86273794,34.87343275,104,10,GSM
00:0c:43:32:77:03,Maya Tour,[ESS],2017-11-26 15:57:48,6,-80,31.86334939,34.87353837,104,10,WIFI
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:50,0,-113,31.86394804,34.8736454,104,9,GSM
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:54,0,-113,31.86516888,34.87383646,103,9,GSM
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:57:58,0,-113,31.86634771,34.87403536,104,10,GSM
a6:71:74:da:2b:e8,HUAWEI LUA-U22_5897,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:58:00,6,-85,31.86693764,34.87412657,105,10,WIFI
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:58:02,0,-113,31.86755192,34.87421942,106,11,GSM
c8:d7:b0:1d:91:fd,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:58:03,1,-77,31.86787171,34.87429292,106,10,WIFI
a6:71:74:da:2b:e8,HUAWEI LUA-U22_5897,[WPA2-PSK-CCMP][WPS][ESS],2017-11-26 15:58:05,6,-85,31.86848284,34.87443044,107,7,WIFI
c8:d7:b0:1d:91:fd,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:58:07,1,-77,31.86910936,34.87458389,106,5,WIFI
42501_14131_8148482,Partner,UNKNOWN;il,2017-11-26 15:58:07,0,-113,31.86910936,34.87458389,106,5,GSM
c8:d7:b0:1d:91:fd,AndroidAP,[WPA2-PSK-CCMP][ESS],2017-11-26 15:58:11,1,-77,31.87034076,34.87487216,108,3,WIFI
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:11,0,-113,31.87034076,34.87487216,108,3,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:15,0,-113,31.87159152,34.87522006,107,4,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:19,0,-113,31.87281837,34.87559613,108,5,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:23,0,-113,31.8739996,34.87595894,108,5,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:27,0,-113,31.87516149,34.8763437,107,6,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:31,0,-113,31.87631195,34.87678272,110,5,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:35,0,-113,31.87753385,34.87728284,106,3,GSM
42501_14131_8542722,Partner,UNKNOWN;il,2017-11-26 15:58:37,0,-113,31.8781374,34.87752931,106,3,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:41,0,-113,31.87936582,34.87805574,109,3,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:45,0,-113,31.88065425,34.87851507,108,8,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:49,0,-113,31.88184009,34.87910835,110,4,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:58:53,0,-113,31.88305399,34.87958954,111,3,GSM
42501_14131_14325763,Partner,UNKNOWN;il,2017-11-26 15:58:57,0,-113,31.8842539,34.88005473,111,4,GSM
42501_14131_14325763,Partner,UNKNOWN;il,2017-11-26 15:59:01,0,-113,31.88554862,34.88053522,112,6,GSM
42501_14131_8148481,Partner,UNKNOWN;il,2017-11-26 15:59:05,0,-113,31.88682769,34.88095244,114,5,GSM
42501_8211_327682,Partner,UNKNOWN;il,2017-11-26 15:59:07,0,-113,31.88747059,34.88113987,114,7,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:09,4,-83,31.8880836,34.88128103,114,4,WIFI
42501_8211_327682,Partner,UNKNOWN;il,2017-11-26 15:59:11,0,-113,31.88873674,34.88142309,115,9,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:13,4,-78,31.88938693,34.8815854,114,9,WIFI
42501_14131_8542722,Partner,UNKNOWN;il,2017-11-26 15:59:13,0,-113,31.88938693,34.8815854,114,9,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:17,4,-78,31.89076132,34.88195282,115,9,WIFI
42501_14131_8542722,Partner,UNKNOWN;il,2017-11-26 15:59:17,0,-113,31.89076132,34.88195282,115,9,GSM
42501_10082_584554,Partner,HSDPA;il,2017-11-26 15:59:19,0,-87,31.89145356,34.88212659,114,10,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:21,4,-85,31.89211952,34.88226559,115,9,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 15:59:21,0,-81,31.89211952,34.88226559,115,9,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:25,4,-79,31.89342167,34.88258086,115,10,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 15:59:25,0,-81,31.89342167,34.88258086,115,10,GSM
08:97:58:33:11:8a,NIPPON_5232,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:29,4,-82,31.89472108,34.88283695,112,9,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 15:59:29,0,-81,31.89472108,34.88283695,112,9,GSM
42501_10082_584554,Partner,HSDPA;il,2017-11-26 15:59:31,0,-75,31.89536448,34.88299204,113,9,GSM
42501_10082_584554,Partner,HSDPA;il,2017-11-26 15:59:35,0,-75,31.8966672,34.88335425,109,9,GSM
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 15:59:37,0,-75,31.89731561,34.88356477,110,11,GSM
dc:f0:90:84:5b:c7,nubia Z11 mini,[WPA2-PSK-CCMP][ESS],2017-11-26 15:59:39,6,-79,31.89794585,34.88381759,108,10,WIFI
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 15:59:41,0,-75,31.89859326,34.88407805,105,9,GSM
dc:f0:90:84:5b:c7,nubia Z11 mini,[WPA2-PSK-CCMP][ESS],2017-11-26 15:59:43,6,-79,31.89920163,34.88438388,103,9,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 15:59:45,0,-79,31.89982703,34.88470387,102,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:47,3,-88,31.9004143,34.88506561,99,9,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 15:59:49,0,-79,31.90097749,34.88543675,100,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:51,3,-88,31.901516,34.88583035,99,9,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 15:59:53,0,-79,31.90202531,34.88619556,99,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 15:59:59,3,-85,31.90337246,34.88735668,94,9,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 15:59:59,0,-77,31.90337246,34.88735668,94,9,GSM
7a:f8:82:ef:3c:ab,??? ????,[WPA2-PSK-CCMP][ESS],2017-11-26 16:00:03,6,-79,31.90418852,34.88819437,90,10,WIFI
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:05,3,-84,31.90460323,34.88864362,90,10,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 16:00:05,0,-59,31.90460323,34.88864362,90,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:09,3,-85,31.90543401,34.88968307,90,9,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 16:00:09,0,-59,31.90543401,34.88968307,90,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:13,3,-85,31.90623228,34.89081465,91,10,WIFI
42501_10082_555524,Partner,HSDPA;il,2017-11-26 16:00:13,0,-71,31.90623228,34.89081465,91,10,GSM
42501_10082_555523,Partner,HSDPA;il,2017-11-26 16:00:17,0,-67,31.90704349,34.89190127,89,11,GSM
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:19,0,-79,31.90739042,34.89250637,88,11,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:21,3,-82,31.9077398,34.89303627,89,10,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:23,0,-75,31.90808006,34.89354671,90,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:25,3,-80,31.90842255,34.89404919,91,10,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:27,0,-75,31.90879357,34.89456626,92,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:29,3,-80,31.90911634,34.89507931,93,10,WIFI
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:31,3,-72,31.90942528,34.89563679,94,12,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:31,0,-65,31.90942528,34.89563679,94,12,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:33,3,-67,31.90976947,34.89615693,94,10,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:35,0,-65,31.91014581,34.89671963,96,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:37,3,-75,31.91057969,34.89730672,94,10,WIFI
42501_10082_555523,Partner,HSDPA;il,2017-11-26 16:00:37,0,-69,31.91057969,34.89730672,94,10,GSM
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:39,0,-83,31.91099442,34.89786712,92,11,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:41,3,-77,31.91135744,34.89837263,92,11,WIFI
42501_10082_584554,Partner,HSDPA;il,2017-11-26 16:00:41,0,-71,31.91135744,34.89837263,92,11,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:45,3,-81,31.91202346,34.8993872,92,10,WIFI
42501_10082_2147483647,Partner,UNKNOWN;il,2017-11-26 16:00:45,0,-71,31.91202346,34.8993872,92,10,GSM
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:00:47,0,-71,31.91235442,34.89987374,90,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:51,3,-84,31.91300137,34.90087664,93,10,WIFI
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:00:51,0,-113,31.91300137,34.90087664,93,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:55,3,-82,31.91365843,34.90189727,93,10,WIFI
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:00:55,0,-113,31.91365843,34.90189727,93,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:00:59,3,-80,31.91422792,34.90296855,92,10,WIFI
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:00:59,0,-113,31.91422792,34.90296855,92,10,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:01:03,3,-83,31.91473203,34.90406591,87,9,WIFI
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:03,0,-113,31.91473203,34.90406591,87,9,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:01:07,3,-87,31.91517832,34.90523448,86,5,WIFI
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:07,0,-113,31.91517832,34.90523448,86,5,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:01:11,3,-79,31.91554768,34.90641306,85,3,WIFI
42501_8211_7994881,Partner,UNKNOWN;il,2017-11-26 16:01:11,0,-113,31.91554768,34.90641306,85,3,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:01:15,3,-83,31.91588992,34.90776001,84,3,WIFI
42501_8211_7994881,Partner,UNKNOWN;il,2017-11-26 16:01:15,0,-113,31.91588992,34.90776001,84,3,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:01:19,3,-82,31.91627433,34.90914001,84,5,WIFI
42501_8211_15426561,Partner,HSDPA;il,2017-11-26 16:01:19,0,-113,31.91627433,34.90914001,84,5,GSM
08:97:58:32:95:90,MiFi_24385963,[WPA-PSK-CCMP][WPS][ESS],2017-11-26 16:01:23,3,-85,31.91661212,34.91051632,86,3,WIFI
